stock_symbol,date_only,data_source,Open,High,Low,Close,Volume,daily_return,sentiment_compound_filled,sentiment_positive_filled,sentiment_negative_filled,sentiment_neutral_filled,prev_day_sentiment_compound_filled,prev_day_sentiment_positive_filled,prev_day_sentiment_negative_filled,prev_day_sentiment_neutral_filled,sentiment_compound_is_filled,prev_day_sentiment_compound_is_filled,no_post_prediction,post_count_filled,prev_day_post_count_filled,day_of_week,month,is_quarter_end,volatility,sentiment_7day_avg,next_day_direction,predicted_direction,next_day_up,next_day_return
AAPL,2024-04-01,combined,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500,-0.6776118030060805,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,0,4,False,1.0339413792968237,0.897,flat,up,0,-0.14194788890756393
AAPL,2024-04-02,combined,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500,-0.14194788890756393,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,1,4,False,0.6564943212270982,0.897,up,up,1,0.5095092390303566
AAPL,2024-04-03,combined,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700,0.5095092390303566,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,2,4,False,1.2441441603511803,0.897,down,up,0,-0.8632250982851869
AAPL,2024-04-04,combined,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400,-0.8632250982851869,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,3,4,False,1.8204186781061984,0.897,flat,up,0,-0.005893335132835359
AAPL,2024-04-05,combined,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200,-0.005893335132835359,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,4,4,False,0.849108126954147,0.897,flat,up,0,-0.34313544059832896
AAPL,2024-04-08,combined,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500,-0.34313544059832896,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,0,4,False,0.5679414672016855,0.897,up,up,1,0.5749859147897409
AAPL,2024-04-09,combined,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200,0.5749859147897409,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,1,4,False,1.0254865197595935,0.897,down,up,0,-0.6042679229977094
AAPL,2024-04-10,combined,168.0066808175879,168.2953112001811,166.32462100940634,166.99147033691406,49709300,-0.6042679229977094,0.897,0.131,0.0735,0.7955,0.897,0.131,0.0735,0.7955,True,True,True,2.0,2.0,2,4,False,1.172983229705258,0.897,up,up,1,3.9800386681689086
AAPL,2024-04-11,combined,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300,3.9800386681689086,-0.9252,0.123,0.294,0.584,0.897,0.131,0.0735,0.7955,False,True,True,1.0,2.0,3,4,False,4.336463829490243,0.6366857142857143,up,up,1,1.3141332589862058
AAPL,2024-04-12,combined,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300,1.3141332589862058,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,False,False,1.0,1.0,4,4,False,2.38149548221268,0.3763714285714285,down,down,0,-1.5225810673199214
AAPL,2024-04-15,combined,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800,-1.5225810673199214,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,0,4,False,2.3551578857423388,0.11605714285714286,down,down,0,-1.3799098207787444
AAPL,2024-04-16,combined,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200,-1.3799098207787444,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,1,4,False,3.1965008642649164,-0.14425714285714286,down,down,0,-0.9492368401378956
AAPL,2024-04-17,combined,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,-0.9492368401378956,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,2,4,False,1.5624042727128211,-0.4045714285714285,down,down,0,-0.5891837769185554
AAPL,2024-04-18,combined,167.24032724180861,167.847461101441,165.7672868824189,166.25497436523438,43122900,-0.5891837769185554,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,3,4,False,1.2438233369481837,-0.6648857142857143,down,down,0,-0.7279987154745928
AAPL,2024-04-19,combined,165.42886837664992,165.6179626751691,163.30887389276177,164.22454833984375,67772100,-0.7279987154745928,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,4,4,False,1.3958197290874224,-0.9252,flat,down,0,0.19332531245163137
AAPL,2024-04-22,combined,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400,0.19332531245163137,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,0,4,False,1.5043439887037726,-0.9252,up,down,1,0.9373980863347466
AAPL,2024-04-23,combined,164.57292762929356,166.26493527613894,164.1449405589347,166.11563110351562,49537800,0.9373980863347466,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,1,4,False,1.2881795005674324,-0.9252,up,down,1,1.4891383969658292
AAPL,2024-04-24,combined,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800,1.4891383969658292,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,2,4,False,1.8554079875466933,-0.9252,flat,down,0,0.21235215769701243
AAPL,2024-04-25,combined,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,0.21235215769701243,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,3,4,False,1.451074577703346,-0.9252,flat,down,0,-0.34141853919463766
AAPL,2024-04-26,combined,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,-0.34141853919463766,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,4,4,False,1.2714878738079851,-0.9252,flat,down,0,0.07498695649419554
AAPL,2024-04-29,combined,172.555222179483,175.20272483761752,172.28650201133235,172.6846160888672,68169400,0.07498695649419554,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,0,4,False,1.6900229326307346,-0.9252,down,down,0,-1.7308024971488187
AAPL,2024-04-30,combined,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800,-1.7308024971488187,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,1,4,False,2.87890465611824,-0.9252,flat,down,0,-0.1651130889689498
AAPL,2024-05-01,combined,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,-0.1651130889689498,-0.9252,0.123,0.294,0.584,-0.9252,0.123,0.294,0.584,True,True,True,1.0,1.0,2,5,False,2.1228954267273488,-0.9252,flat,down,0,0.301434287298829
AAPL,2024-05-02,combined,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900,0.301434287298829,0.6827,0.061,0.057,0.882,-0.9252,0.123,0.294,0.584,False,True,True,1.0,1.0,3,5,False,1.4665809865274944,-0.6955,down,down,0,-1.7519363089212918
AAPL,2024-05-03,combined,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100,-1.7519363089212918,0.6827,0.061,0.057,0.882,0.6827,0.061,0.057,0.882,True,False,False,1.0,1.0,4,5,False,2.32520572183761,-0.46580000000000005,flat,flat,0,-0.35097305633492604
AAPL,2024-05-06,combined,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700,-0.35097305633492604,0.6827,0.061,0.057,0.882,0.6827,0.061,0.057,0.882,True,True,True,1.0,1.0,0,5,False,2.072935921455944,-0.23609999999999998,down,up,0,-0.5723647147587918
AAPL,2024-05-07,combined,182.58785409480518,184.0310366275269,180.46787458450643,181.54278564453125,77305800,-0.5723647147587918,0.6827,0.061,0.057,0.882,0.6827,0.061,0.057,0.882,True,True,True,1.0,1.0,1,5,False,1.951478131272832,-0.006400000000000025,flat,up,0,-0.06015893173625833
AAPL,2024-05-08,combined,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100,-0.06015893173625833,-0.94,0.083,0.159,0.757,0.6827,0.061,0.057,0.882,False,True,True,1.0,1.0,2,5,False,0.8859777532954598,-0.008514285714285728,up,up,1,1.1010132518104712
AAPL,2024-05-09,combined,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000,1.1010132518104712,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,False,False,1.0,1.0,3,5,False,1.396802742035198,-0.010628571428571432,down,down,0,-1.0005359144372208
AAPL,2024-05-10,combined,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500,-1.0005359144372208,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,True,True,1.0,1.0,4,5,False,1.6008607640816057,-0.012742857142857136,flat,down,0,0.4529747232698944
AAPL,2024-05-13,combined,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800,0.4529747232698944,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,True,True,1.0,1.0,0,5,False,1.3373656997829988,-0.24455714285714286,flat,down,0,-0.042665368992770465
AAPL,2024-05-14,combined,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,-0.042665368992770465,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,True,True,1.0,1.0,1,5,False,1.071948069174375,-0.47637142857142856,up,down,1,0.9632257587778109
AAPL,2024-05-15,combined,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000,0.9632257587778109,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,True,True,1.0,1.0,2,5,False,1.7455157870119655,-0.7081857142857142,flat,down,0,-0.3307633111644209
AAPL,2024-05-16,combined,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,-0.3307633111644209,-0.94,0.083,0.159,0.757,-0.94,0.083,0.159,0.757,True,True,True,1.0,1.0,3,5,False,0.7560258477331913,-0.94,flat,down,0,0.18996391788643088
AAPL,2024-05-17,combined,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.18996391788643088,-0.8807,0.051,0.174,0.775,-0.94,0.083,0.159,0.757,False,True,True,1.0,1.0,4,5,False,0.8601155242784227,-0.9315285714285714,up,down,1,0.9031803932500989
AAPL,2024-05-20,combined,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.9031803932500989,-0.8807,0.051,0.174,0.775,-0.8807,0.051,0.174,0.775,True,False,False,1.0,1.0,0,5,False,1.5370008102075992,-0.9230571428571429,up,up,1,0.6593802866566775
AAPL,2024-05-21,combined,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.6593802866566775,-0.8807,0.051,0.174,0.775,-0.8807,0.051,0.174,0.775,True,True,True,1.0,1.0,1,5,False,0.9471963960861951,-0.9145857142857142,down,down,0,-0.71254503850489
AAPL,2024-05-22,combined,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,-0.71254503850489,-0.8807,0.051,0.174,0.775,-0.8807,0.051,0.174,0.775,True,True,True,1.0,1.0,2,5,False,1.3262615047037034,-0.9061142857142858,down,down,0,-2.146816910906103
AAPL,2024-05-23,combined,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,-2.146816910906103,-0.8807,0.051,0.174,0.775,-0.8807,0.051,0.174,0.775,True,True,True,1.0,1.0,3,5,False,2.288195211514166,-0.8976428571428572,up,down,1,0.6143355356027106
AAPL,2024-05-24,combined,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.6143355356027106,0.0,0.0,0.0,1.0,-0.8807,0.051,0.174,0.775,False,True,True,1.0,1.0,4,5,False,1.345200956676421,-0.763357142857143,down,down,0,-0.7936865214716562
AAPL,2024-05-28,combined,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,-0.7936865214716562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,False,False,1.0,1.0,1,5,False,2.0364440542789324,-0.6290714285714286,flat,flat,0,0.3586270099637986
AAPL,2024-05-29,combined,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.3586270099637986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,True,True,1.0,1.0,2,5,False,1.4450743549095746,-0.5032571428571428,flat,flat,0,0.27783539240870464
AAPL,2024-05-30,combined,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.27783539240870464,-0.9118,0.0,0.184,0.816,0.0,0.0,0.0,1.0,False,True,True,1.0,1.0,3,5,False,0.8125329406597357,-0.5077,flat,flat,0,0.42310778743416433
AAPL,2024-05-31,combined,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,0.42310778743416433,-0.9118,0.0,0.184,0.816,-0.9118,0.0,0.184,0.816,True,False,False,1.0,1.0,4,5,False,1.389471180624071,-0.5121428571428571,up,up,1,0.5857982988941299
AAPL,2024-06-03,combined,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.5857982988941299,0.78575,0.10949999999999999,0.0165,0.874,-0.9118,0.0,0.184,0.816,False,True,True,2.0,1.0,0,6,False,1.2804568682509145,-0.27407857142857145,flat,down,0,-0.1489895638317857
AAPL,2024-06-04,combined,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400,-0.1489895638317857,0.78575,0.10949999999999999,0.0165,0.874,0.78575,0.10949999999999999,0.0165,0.874,True,False,False,2.0,2.0,1,6,False,1.176535425453601,-0.03601428571428573,flat,flat,0,0.24053287378919744
AAPL,2024-06-05,combined,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.24053287378919744,0.0,0.0,0.0,1.0,0.78575,0.10949999999999999,0.0165,0.874,False,True,True,1.0,2.0,2,6,False,1.038893982961076,-0.03601428571428574,down,up,0,-0.6183283247847547
AAPL,2024-06-06,combined,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800,-0.6183283247847547,-0.592,0.054,0.103,0.843,0.0,0.0,0.0,1.0,False,False,False,1.0,1.0,3,6,False,1.1906596157115068,-0.12058571428571431,up,up,1,1.1507863156447438
AAPL,2024-06-07,combined,193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,1.1507863156447438,-0.592,0.054,0.103,0.843,-0.592,0.054,0.103,0.843,True,False,False,1.0,1.0,4,6,False,1.4384809347833163,-0.20515714285714287,down,down,0,-1.9197556609799156
AAPL,2024-06-10,combined,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100,-1.9197556609799156,-0.5574,0.0,0.217,0.783,-0.592,0.054,0.103,0.843,False,True,True,1.0,1.0,0,6,False,2.6155456144812934,-0.15452857142857143,up,down,1,6.971340266200272
AAPL,2024-06-11,combined,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300,6.971340266200272,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,False,False,1.0,1.0,1,6,False,6.9868315030928105,-0.1039,up,up,1,2.748715986519692
AAPL,2024-06-12,combined,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300,2.748715986519692,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,2,6,False,6.4136583714735576,-0.29577857142857145,flat,down,0,-0.2328397071853042
AAPL,2024-06-13,combined,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700,-0.2328397071853042,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,3,6,False,2.3982461417271024,-0.4876571428571429,down,down,0,-0.6359600521560139
AAPL,2024-06-14,combined,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700,-0.6359600521560139,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,4,6,False,1.8096773470813916,-0.5672857142857143,up,down,1,1.5466106422064523
AAPL,2024-06-17,combined,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,1.5466106422064523,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,0,6,False,2.919808721988962,-0.5623428571428571,down,down,0,-1.5166152430249167
AAPL,2024-06-18,combined,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,-1.5166152430249167,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,1,6,False,2.58743737192301,-0.5574,down,down,0,-1.9866312090427811
AAPL,2024-06-20,combined,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500,-1.9866312090427811,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,3,6,False,2.5195155303993193,-0.5574,down,down,0,-1.378389612100101
AAPL,2024-06-21,combined,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,-1.378389612100101,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,4,6,False,2.2719705276695135,-0.5574,flat,down,0,0.2021943801642174
AAPL,2024-06-24,combined,207.02420349475855,211.98751777765062,205.89798377862786,207.4427947998047,80727000,0.2021943801642174,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,0,6,False,2.9414599337786793,-0.5574,flat,down,0,-0.038243640736234874
AAPL,2024-06-25,combined,208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,-0.038243640736234874,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,1,6,False,1.3244104008111535,-0.5574,up,down,1,0.8274231678487052
AAPL,2024-06-26,combined,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.8274231678487052,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,2,6,False,1.995272444776894,-0.5574,flat,down,0,-0.27481314042633964
AAPL,2024-06-27,combined,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700,-0.27481314042633964,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,3,6,False,1.5790206116251961,-0.5574,down,down,0,-2.386804955878074
AAPL,2024-06-28,combined,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,-2.386804955878074,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,4,6,False,2.6741456913422232,-0.5574,up,down,1,2.1971822068803677
AAPL,2024-07-01,combined,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,2.1971822068803677,-0.5574,0.0,0.217,0.783,-0.5574,0.0,0.217,0.783,True,True,True,1.0,1.0,0,7,False,2.635671853652607,-0.5574,up,down,1,1.9060885923270816
AAPL,2024-07-02,combined,215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200,1.9060885923270816,0.9578,0.226,0.0,0.774,-0.5574,0.0,0.217,0.783,False,True,True,1.0,1.0,1,7,False,2.4427475958317646,-0.34094285714285716,up,down,1,0.704546841708095
AAPL,2024-07-03,combined,219.26306558331447,220.80787658691406,218.29631357753755,220.80787658691406,37369800,0.704546841708095,0.9578,0.226,0.0,0.774,0.9578,0.226,0.0,0.774,True,False,False,1.0,1.0,2,7,False,1.145456487482241,-0.1244857142857143,up,up,1,2.1159497272968943
AAPL,2024-07-05,combined,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,2.1159497272968943,0.9578,0.226,0.0,0.774,0.9578,0.226,0.0,0.774,True,True,True,1.0,1.0,4,7,False,2.1655777955940407,0.09197142857142857,flat,up,0,0.32146329565390397
AAPL,2024-07-08,combined,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.32146329565390397,0.9578,0.226,0.0,0.774,0.9578,0.226,0.0,0.774,True,True,True,1.0,1.0,0,7,False,2.025631325772368,0.3084285714285714,flat,up,0,0.32904840262370355
AAPL,2024-07-09,combined,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.32904840262370355,0.9578,0.226,0.0,0.774,0.9578,0.226,0.0,0.774,True,True,True,1.0,1.0,1,7,False,1.3293550110392476,0.5248857142857143,up,up,1,1.604881215352885
